algorithm	0	1	2	3	4	5	minimum_rank_avg	min_node_zscore	avg_recon_dist	seed	noise	sample_size	num_genes	data_file
tybalt	3.384	1.3880000000000001	1.17	1.4466666666666668	1.01	1.08	1.2189333333333334	2.2084550935334373	4.148348553894049	914707	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	3.344	3.388	3.375	3.333333333333333	3.12	3.24	3.2912666666666666	1.1723525636745118	4.9246716906716514	914707	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.22	1.044	1.095	1.0266666666666666	1.01	1.0	1.0351333333333332	-1.7854711387979991	4.144468527247211	914707	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.14	1.9040000000000001	1.875	1.4866666666666666	1.35	1.02	1.5271333333333332	0.4933657820181596	4.144473319973209	914707	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.936816922535943	4.144773196315263	914707	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.1519999999999997	1.88	1.33	1.0466666666666666	1.0	1.32	1.3153333333333337	1.723840915171266	4.146602074976344	212863	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.992	1.548	1.07	2.88	1.21	1.18	1.5776	-0.4636644724334494	4.443565486301716	212863	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.24	1.052	1.085	1.04	1.01	1.0	1.0374	-1.8847722579123327	4.1444686760813365	212863	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.112	1.952	1.685	1.4733333333333334	1.29	1.04	1.4880666666666666	0.3350226566810173	4.144473319973208	212863	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9397480021313696	4.144773362108288	212863	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.028	1.212	1.0	1.393333333333333	1.1	1.46	1.2330666666666668	1.3192136113521202	4.15141466058833	272240	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.8480000000000003	1.472	1.06	2.986666666666667	1.23	1.12	1.5737333333333334	-1.1231199524929747	4.474116292357218	272240	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.3	1.04	1.1	1.02	1.01	1.0	1.034	-1.6736300747493504	4.144483068951009	272240	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.1159999999999999	2.18	1.715	1.5733333333333333	1.59	1.56	1.723666666666667	1.2402436487994852	4.144473319973211	272240	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9349468980438924	4.144773287862237	272240	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.364	1.32	1.45	1.1466666666666667	1.44	1.0	1.2713333333333334	1.0081678056307013	4.156264597402299	576269	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.88	1.412	1.08	2.853333333333333	1.22	1.08	1.5290666666666666	-1.570058041811048	4.400558618194289	576269	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.204	1.024	1.15	1.0466666666666666	1.0	1.0	1.0441333333333334	-1.7684871026443238	4.14446876544025	576269	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.0959999999999999	1.82	1.445	1.5	1.5	1.16	1.485	0.4872379260164117	4.144473319973213	576269	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9383168276574916	4.144773410857894	576269	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	2.952	1.012	1.125	1.0466666666666666	1.0	1.0	1.0367333333333333	1.5880815082189474	4.151560605627214	801386	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	3.22	3.2560000000000002	3.27	3.306666666666666	3.38	3.28	3.2985333333333338	0.4388190983367413	4.803056950118932	801386	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.252	1.048	1.145	1.0466666666666666	1.0	1.0	1.0479333333333334	-1.9007240353675103	4.144468420026237	801386	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.248	1.984	2.09	1.5466666666666666	1.39	1.04	1.6101333333333332	-0.3994341286477452	4.144473319973211	801386	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9364851113342084	4.144773510363029	801386	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.008	1.036	1.09	1.0266666666666666	1.24	1.14	1.1065333333333334	2.0861487220026933	4.153478808512378	572932	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.8960000000000004	1.464	1.09	2.873333333333333	1.19	1.18	1.5594666666666666	-0.1668522810753674	4.6614260421581575	572932	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.256	1.048	1.11	1.0266666666666666	1.01	1.0	1.0389333333333333	-1.4335843737452196	4.144516953095483	572932	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.272	2.012	2.205	1.5533333333333332	1.51	1.04	1.6640666666666668	-0.0764800006609586	4.144473319973208	572932	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9351772426562172	4.144773140848878	572932	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.076	1.456	1.03	1.4333333333333331	1.0	1.18	1.2198666666666669	1.696353133960929	4.14704428091262	235346	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	3.3160000000000003	3.42	3.205	3.3266666666666667	3.35	3.32	3.324333333333333	-0.811792130395762	5.044526744590965	235346	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.248	1.052	1.115	1.0333333333333334	1.02	1.0	1.0440666666666665	-1.2965121739679841	4.1444853350267765	235346	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.1159999999999999	2.04	1.7	1.5466666666666666	1.19	1.14	1.5233333333333332	0.7212227182031444	4.144473319973208	235346	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.93700275822416	4.144773370023037	235346	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.0839999999999996	1.064	1.31	1.6666666666666667	1.07	1.1	1.242133333333333	2.054799385207976	4.150041345957772	437083	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.9	1.4480000000000002	1.055	2.9	1.17	1.18	1.5506	0.4580613992767374	4.402522119754282	437083	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.172	1.036	1.115	1.06	1.0	1.0	1.0422	-1.7719563734702986	4.1444772101534335	437083	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.3559999999999999	2.128	1.87	1.606666666666667	1.51	1.2	1.6629333333333332	-1.1376510072903672	4.144473319973208	437083	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9348214738211408	4.144773338003452	437083	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.128	1.248	1.04	1.4333333333333331	1.0	1.14	1.1722666666666668	1.4216660680911601	4.157408106764345	893272	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.82	1.3840000000000001	1.045	2.7266666666666666	1.16	1.2	1.5031333333333334	2.088466226596724	4.378896279402421	893272	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.172	1.036	1.11	1.0266666666666666	1.0	1.0	1.0345333333333333	-1.8708299820919732	4.144469758972899	893272	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.368	2.08	2.06	1.5733333333333333	1.56	1.12	1.678666666666667	1.922767565475196	4.144473319973209	893272	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9324754762086008	4.144772997356093	893272	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	2.964	1.4	1.055	1.4266666666666667	1.0	1.1	1.1963333333333337	1.5999205300748112	4.155969767088989	334186	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.928	1.4080000000000001	1.01	2.873333333333333	1.14	1.1	1.5062666666666669	-0.1807854128817624	4.386335148093306	334186	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.26	1.052	1.1	1.02	1.01	1.0	1.0364	-1.5132974738182114	4.144504185625717	334186	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.14	1.952	1.775	1.5533333333333332	1.19	1.26	1.5460666666666665	-0.9226542395958812	4.144473319973211	334186	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9338827990189784	4.144773129796476	334186	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.168	1.176	1.09	1.1866666666666668	1.01	1.04	1.1005333333333334	0.5504884016264546	4.150173741930223	783218	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.952	1.42	1.065	2.82	1.18	1.16	1.5290000000000001	0.12647588060293374	4.40967693240038	783218	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.216	1.024	1.12	1.0266666666666666	1.0	1.0	1.0341333333333331	-1.7363306529549598	4.144469856369917	783218	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.124	2.164	1.725	1.54	1.23	1.18	1.5678	0.8581303386861442	4.144473319973209	783218	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9352589740819344	4.144773176721314	783218	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.252	1.128	1.0	1.32	1.05	1.02	1.1036	-0.09917932927792067	4.1528084784106865	136205	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.488	1.0	1.005	2.4133333333333336	1.05	1.04	1.3016666666666663	-0.03879983452546214	4.406563820686844	136205	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.248	1.052	1.12	1.02	1.01	1.0	1.0404	-1.5069385865312286	4.1445032421340695	136205	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.16	1.828	1.425	1.4733333333333334	1.44	1.04	1.441266666666667	-0.4753222548867915	4.144473319973209	136205	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9350597805157445	4.144773219445468	136205	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.1439999999999997	1.032	1.065	1.02	1.01	1.06	1.0374	1.6695830630877158	4.149445424064049	296	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	3.32	3.344	3.36	3.273333333333333	3.36	3.34	3.3354666666666666	0.8673073488069801	5.599487865459578	296	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.196	1.036	1.105	1.0333333333333334	1.02	1.0	1.0388666666666666	-1.7893897836739876	4.144468690779095	296	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.1320000000000001	1.916	1.43	1.4666666666666666	1.33	1.06	1.4405333333333334	-0.4405569632064895	4.144473319973209	296	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9333605663688516	4.1447731658236115	296	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.136	1.04	1.265	1.4666666666666666	1.05	1.0	1.1643333333333332	1.3753025186127978	4.148515982473951	923882	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.844	1.3719999999999999	1.04	2.9133333333333336	1.13	1.2	1.5310666666666666	1.1163170562991571	4.453083958035013	923882	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.288	1.04	1.125	1.0266666666666666	1.0	1.0	1.038333333333333	-1.564895160664494	4.1444976097555735	923882	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.22	1.9040000000000001	2.04	1.5466666666666666	1.31	1.02	1.5641333333333332	-0.7733790136634585	4.144473319973208	923882	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9328301249812602	4.144773118985869	923882	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	2.832	1.416	1.055	1.4266666666666667	1.11	1.1	1.2215333333333334	1.060277050077067	4.1486887845820535	1325	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	2.94	1.32	1.025	2.773333333333333	1.12	1.12	1.471666666666667	0.008824542480362641	4.415865834731274	1325	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.264	1.056	1.1	1.0333333333333334	1.01	1.0	1.0398666666666667	-1.8638909776601773	4.144466795487618	1325	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.228	1.9	2.14	1.5533333333333332	1.29	1.02	1.5806666666666669	-1.1655054662029118	4.144473319973208	1325	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9365973822562405	4.1447732428129305	1325	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.3080000000000003	1.1079999999999999	1.045	1.0733333333333333	1.65	1.0	1.175266666666667	1.8690032200786868	4.150536946395496	654821	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
adage	3.324	3.352	3.285	3.16	3.22	3.18	3.2394000000000007	-1.609991055914911	4.84114040854767	654821	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
pca	1.32	1.04	1.115	1.0266666666666666	1.02	1.0	1.040333333333333	-1.8999280458103358	4.144468170703976	654821	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
ica	1.136	1.7719999999999998	1.42	1.4866666666666666	1.42	1.04	1.4277333333333333	1.1076592101707314	4.144473319973206	654821	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
nmf	1.004	1.396	1.5	1.4	1.4	1.4	1.4192	0.9371108871067594	4.144773109227435	654821	0.0	4000	1000	data/simulation/sim_data_samplesize_4000_noise_0_genes_1000.tsv
tybalt	3.1439999999999997	1.272	1.71	2.7333333333333334	1.98	1.8	1.899066666666667	-0.14046458340802678	3.449509838826222	720137	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
adage	2.728	1.0	1.07	2.973333333333333	1.04	1.04	1.4246666666666663	0.09924316080507052	3.589805667131293	720137	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
pca	1.9040000000000001	1.048	1.26	1.0533333333333332	1.06	1.04	1.0922666666666667	1.124896488380248	3.442057456575549	720137	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
ica	1.72	2.256	1.38	1.3733333333333333	1.7	1.12	1.5658666666666667	-1.663186330543838	3.4420574565755486	720137	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
nmf	1.44	1.656	1.45	1.413333333333333	1.5	1.32	1.4678666666666669	1.0406726467820997	3.4424142893276315	720137	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
tybalt	3.16	1.368	1.22	2.4	1.32	1.32	1.5256	0.35994742994221546	3.4668395921873416	460072	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
adage	2.72	2.048	1.86	2.68	2.18	2.12	2.1776000000000004	0.1135327167434516	3.6055712363853134	460072	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
pca	1.9040000000000001	1.048	1.26	1.0533333333333332	1.06	1.04	1.0922666666666667	1.124896488380248	3.442057456575549	460072	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
ica	1.7280000000000002	2.248	1.45	1.36	1.74	1.2	1.5996	-0.2879424473569741	3.442057456575549	460072	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
nmf	1.44	1.656	1.45	1.413333333333333	1.5	1.32	1.4678666666666669	1.042213844205019	3.4424117750827694	460072	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
tybalt	2.544	1.264	1.15	2.493333333333333	1.28	1.36	1.5094666666666667	1.5070195051671769	3.452904831029932	808154	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
adage	2.56	1.024	1.12	2.7066666666666666	1.26	1.16	1.4541333333333335	-0.08467575251761104	3.599004320739569	808154	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
pca	1.9040000000000001	1.048	1.26	1.0533333333333332	1.06	1.04	1.0922666666666667	1.124896488380248	3.442057456575549	808154	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
ica	2.176	2.3680000000000003	2.15	1.48	1.44	1.56	1.7996	-0.8470838771099978	3.442057456575549	808154	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
nmf	1.44	1.656	1.45	1.413333333333333	1.5	1.32	1.4678666666666669	1.0454853427530033	3.44241274641866	808154	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
tybalt	3.032	1.08	1.55	3.1066666666666665	1.64	1.36	1.7473333333333332	0.15272060369327214	3.4647660583549325	72537	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
adage	2.72	1.392	1.4	2.56	1.44	1.4	1.6384	0.4594113196747889	3.6472783968567435	72537	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
pca	1.9040000000000001	1.048	1.26	1.0533333333333332	1.06	1.04	1.0922666666666667	1.124896488380248	3.442057456575549	72537	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
ica	1.8880000000000001	2.336	1.53	1.48	1.42	1.28	1.6092	0.06297992891654737	3.442057456575549	72537	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
nmf	1.44	1.656	1.45	1.413333333333333	1.5	1.32	1.4678666666666669	1.0442380694376896	3.4424128351739665	72537	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
tybalt	3.208	1.368	1.71	1.6666666666666667	1.88	1.88	1.7009333333333334	1.476195486377898	3.4560979912374705	999310	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
adage	2.184	1.024	1.67	1.8533333333333333	1.42	2.04	1.6014666666666666	-1.2114293713232271	3.4780848602645853	999310	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
pca	1.9040000000000001	1.048	1.26	1.0533333333333332	1.06	1.04	1.0922666666666667	1.124896488380248	3.442057456575549	999310	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
ica	1.736	2.136	1.36	1.3733333333333333	1.76	1.16	1.5578666666666667	0.9938339257087933	3.442057456575549	999310	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
nmf	1.44	1.656	1.45	1.413333333333333	1.5	1.32	1.4678666666666669	1.0416292149896422	3.442416906717632	999310	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
tybalt	2.592	1.104	1.24	2.6	1.1	1.12	1.4328	-0.6302352263286165	3.5116446953118734	726807	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
adage	2.424	1.176	1.2	2.6266666666666665	1.32	1.28	1.5205333333333333	0.2707697127143544	3.589351226951077	726807	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
pca	1.9040000000000001	1.048	1.26	1.0533333333333332	1.06	1.04	1.0922666666666667	1.124896488380248	3.442057456575549	726807	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
ica	2.096	2.28	1.74	1.4666666666666666	1.44	1.52	1.6893333333333331	-0.8531821895390601	3.442057456575549	726807	0.0	500	500	data/simulation/sim_data_samplesize_500_noise_0_genes_500.tsv
